Provider Id,Latitude,Longitude
60117,37.248115,-107.870909
60118,39.5694239,-106.0793793
60119,40.4155562,-104.9972996
60124,39.7170565,-105.1292035
70002,41.7749634,-72.6984118
70003,41.9092044,-71.9145227
70004,41.8813659,-73.4837292
70005,41.5594542,-73.0594815
70006,41.0549536,-73.5523739
70007,41.3363078,-72.1056047
70008,41.9795964,-72.3911022
70010,41.1887903,-73.1658783
70011,41.7915265,-73.1338228
70012,41.8664467,-72.4509128
70015,41.5807894,-73.4100136
70016,41.5529483,-73.0368663
70017,41.5493063,-72.8011451
70018,41.034308,-73.630196
70019,41.2165182,-73.0653002
70020,41.5547169,-72.646672
70021,41.7173432,-72.2259329
70022,41.3045436,-72.9357954
70024,41.5430114,-72.0879807
70025,41.7541227,-72.6791793
70027,41.7818795,-72.5255571
70028,41.201187,-73.2016535
70029,41.6758208,-72.9314067
70031,41.335133,-73.0891911
70033,41.4050857,-73.446289
70034,41.111322,-73.420307
70035,41.661065,-72.786708
70036,41.7304054,-72.7906181
70039,41.4628121,-72.8364962
70040,41.8016603,-72.7257515
80001,39.6878859,-75.668995
80003,39.7495353,-75.5666186
80004,39.1512959,-75.5236202
80006,38.6422067,-75.6046615
80007,38.7720274,-75.1438834
80009,38.9071836,-75.4326392
90001,38.9013368,-77.0507854
90003,38.9174916,-77.0200653
90004,38.9114532,-77.0752748
90005,38.9365582,-77.1092589
90006,38.9437638,-76.9915731
90008,38.8359393,-76.9849936
90011,38.9295004,-77.0144985
100001,30.3486362,-81.6647002
100002,26.5047937,-80.0704477
100006,28.5253497,-81.3772913
100007,28.5744461,-81.3694779
100008,25.6831061,-80.340384
100009,25.7886212,-80.2158643
100012,26.6282125,-81.8743415
100014,29.020484,-80.921978
100017,29.2010424,-81.0544011
100018,26.1507111,-81.7984042
100019,28.0878329,-80.6143131
100022,25.7917989,-80.212638
100023,28.8335656,-82.3356104
100025,30.4760103,-87.2129488
100026,30.1596644,-85.6486243
100028,28.6308071,-80.8240873
100029,25.8601632,-80.2142174
100030,28.549928,-81.5278629
100032,27.763198,-82.6426918
100034,25.8131597,-80.1401152
100035,27.4972631,-82.5621778
100038,26.0187406,-80.1797596
100039,26.1019989,-80.1423055
100040,30.307202,-81.689871
100043,28.0136642,-82.7827283
100044,27.1989708,-80.2435471
100045,29.0433516,-81.3169388
100046,28.2597977,-82.188021
100047,26.9409922,-82.040058
100048,30.950148,-87.150953
100049,27.4656878,-81.432977
100050,25.868555,-80.312223
100051,28.5515664,-81.7197365
100052,28.0276768,-81.724656
100053,25.8454917,-80.2689241
100054,30.5335439,-86.4955846
100055,28.132767,-82.7575957
100057,28.8250721,-81.7112699
100062,29.1753878,-82.138785
100063,28.254315,-82.714474
100067,27.7786638,-82.6507698
100068,29.243217,-81.1075486
100069,28.0136077,-82.5038008
100070,27.0905363,-82.4449121
100071,28.5385,-82.4430386
100072,28.914028,-81.284804
100073,26.1871437,-80.1199314
100075,27.9821273,-82.491115
100076,25.778391,-80.29358
100077,26.9890508,-82.0955944
100080,26.5986046,-80.0915388
100081,30.6599519,-86.117635
100084,28.8080948,-81.8683185
100086,26.2751682,-80.120158
100087,27.3182559,-82.5311985
100088,30.3155312,-81.6635699
100090,29.8632208,-81.3173601
100092,28.335224,-80.723195
100093,30.4294318,-87.2312805
100099,27.895852,-81.565518
100102,30.1930709,-82.6325991
100105,27.6585296,-80.3943307
100106,30.1201475,-83.5930863
100107,26.6158716,-81.6594828
100109,27.5391589,-81.5099593
100110,28.2996231,-81.4097325
100113,29.640164,-82.3439055
100117,33.8282824,-85.7448855
100118,29.479071,-81.1892086
100121,27.9179801,-81.8440247
100122,30.7356276,-86.5621695
100124,30.6344146,-87.0669535
100125,25.4792269,-80.4304752
100126,27.7528371,-82.7398273
100127,27.9530818,-82.8038243
100128,27.9381581,-82.4590989
100130,26.7241903,-80.671271
100131,25.96994,-80.14533
100132,28.0156281,-82.1387267
100135,30.456681,-84.2616518
100137,28.1814929,-81.6418777
100139,29.383637,-82.454997
100140,30.65306,-81.4486309
100142,30.786751,-85.241891
100150,24.580906,-81.7425905
100151,30.2893431,-81.4377926
100154,25.7032786,-80.2939055
100156,30.1839838,-82.6863478
100157,28.0610247,-81.9546027
100161,28.8146209,-81.2836352
100166,27.301873,-82.454281
100167,26.126466,-80.205193
100168,26.358767,-80.101737
100173,28.0711061,-82.4234235
100175,27.2274746,-81.8508116
100176,26.8294766,-80.0866442
100177,28.3600539,-80.6230916
100179,30.2884116,-81.602005
100180,27.805409,-82.726936
100181,25.7055657,-80.2930992
100183,25.7435083,-80.2547701
100187,25.8847648,-80.3285197
100189,26.2630939,-80.2030465
100191,28.2038799,-82.6599125
100200,26.2067802,-80.1108754
100204,29.6603042,-82.4115721
100206,27.9380455,-82.4898248
100209,25.7319314,-80.385768
100211,28.348055,-82.199629
100212,29.1755041,-82.1368523
100213,27.48233,-82.6236295
100217,27.8435547,-80.4891855
100220,26.5440098,-81.8501681
100223,30.454478,-86.633621
100224,26.21211,-80.2544482
100226,30.1659644,-81.7376226
100228,26.123543,-80.259512
100230,26.0296726,-80.2456615
100231,30.5159623,-87.2182027
100232,29.644807,-81.694311
100234,26.7619368,-80.0876123
100236,26.9886302,-82.0983196
100238,27.8256622,-82.7021962
100239,27.7812308,-82.6650413
100242,30.186569,-85.665132
100243,27.9327936,-82.287386
100244,26.6395058,-81.9414282
100246,27.4319627,-80.3459279
100248,27.9144571,-82.8040223
100249,28.9518354,-82.6244791
100252,27.259828,-80.828549
100253,26.923007,-80.095988
100254,30.4759766,-84.2318819
100255,28.0022127,-82.5739564
100256,28.3613206,-82.6881946
100258,26.437016,-80.1278184
100259,27.713499,-82.365123
100260,27.2886068,-80.2940786
100264,28.53585,-82.534039
100265,28.0387248,-82.7068798
100266,30.3610677,-87.1570226
100267,26.949964,-82.326506
100268,26.355958,-80.1992168
100269,26.6842194,-80.2520355
100275,26.6520588,-80.2052152
100276,26.2688102,-80.2556358
100277,25.8228678,-80.1924317
100281,26.012934,-80.3106483
100284,25.7474336,-80.317674
100285,25.9908749,-80.3729102
100286,26.2138815,-81.7325723
100287,26.7251532,-80.0518887
100288,26.7558812,-80.061993
100289,26.081552,-80.364495
100290,28.950209,-81.9582652
100291,28.1092215,-80.674222
100292,30.378368,-86.306956
100296,25.7242591,-80.2741844
100299,27.3927904,-82.4345432
100302,28.243444,-81.303686
100307,30.2538053,-81.5826358
100313,29.8483747,-85.3284909
100314,25.6785523,-80.4559629
100315,28.228301,-80.7293673
100316,27.9983893,-80.6127116
100319,28.1954014,-82.3517968
110001,34.7896877,-84.9847419
110002,32.887188,-84.3338888
110003,31.2267292,-82.3482876
110004,34.949143,-85.263105
110005,34.1786691,-84.1403877
110006,33.947691,-83.405571
110007,31.5901236,-84.1576437
110008,34.2453766,-84.4903797
110010,33.7921115,-84.3221599
110011,33.5697787,-85.0744284
110015,33.7444521,-84.9175329
110016,33.032039,-85.057807
110018,33.6010397,-83.8480467
110023,34.5101323,-84.9262881
110024,32.0282523,-81.099851
110025,31.1757277,-81.4850779
110026,34.1126968,-82.8751298
110027,34.4386229,-83.1328469
110028,33.4707204,-81.9830717
110029,34.303348,-83.817367
110030,34.2007934,-84.7953129
110031,33.2578917,-84.2653095
110032,34.593676,-83.3480309
110034,33.4712155,-81.9888442
110035,33.9695872,-84.5516065
110036,32.0298628,-81.0892514
110038,30.8261438,-83.9739317
110039,33.465676,-82.018268
110040,34.2195341,-83.4688016
110041,34.565098,-83.5451724
110042,33.900452,-84.7807218
110043,31.98515,-81.154752
110044,32.0666637,-84.2554928
110045,34.0080226,-83.7077061
110046,33.7989051,-83.7502902
110050,34.779954,-84.7831543
110051,34.8850561,-83.9610168
110054,34.259328,-85.1793181
110064,32.466023,-84.9869547
110069,32.616417,-83.630651
110071,31.76996,-82.3501424
110073,31.7149082,-83.2526545
110074,33.9611872,-83.3982944
110075,32.414409,-81.770256
110076,33.7915126,-84.2826257
110078,33.7685573,-84.3864248
110079,33.7516709,-84.3820793
110082,33.9083548,-84.3487133
110083,33.8096395,-84.3930596
110086,32.9957801,-82.8042517
110087,33.9635082,-84.0176866
110089,31.509617,-82.8634494
110091,33.680723,-84.002
110092,32.1855837,-83.1788277
110095,31.4704168,-83.4913721
110100,33.009113,-82.4044502
110101,31.1447953,-83.4250851
110104,31.9774769,-83.7813708
110105,31.1799407,-83.7888387
110107,32.833972,-83.6356251
110109,32.592759,-82.3471716
110111,33.4629994,-82.4919473
110112,31.2034109,-83.2383526
110115,33.7629065,-84.3729609
110121,30.8635841,-84.2003052
110122,30.8625,-83.2863
110124,31.6020005,-81.8917177
110125,32.5402486,-82.9574557
110128,32.2090345,-82.3758517
110129,32.5056371,-84.9607127
110130,31.6033848,-83.2513457
110132,30.9029469,-84.5522362
110135,32.2962248,-83.4842771
110142,32.1661913,-81.8987728
110143,33.856383,-84.6044634
110146,30.7808251,-81.6145249
110150,33.0801429,-83.2320991
110153,32.45961,-83.709672
110161,33.9091884,-84.3540514
110164,32.8472566,-83.6179294
110165,33.5793831,-84.3896726
110168,34.277041,-85.1949653
110177,33.48297,-82.0901567
110183,33.8577023,-84.5154181
110184,33.739384,-84.731108
110186,32.4801495,-84.9846183
110187,34.5227912,-83.9756166
110189,34.917922,-84.373853
110190,32.3051576,-84.0274072
110191,33.510351,-84.2271743
110192,33.8775615,-84.0218471
110194,31.0515119,-84.8812213
110198,34.063173,-84.3198938
110200,32.5345231,-84.9511663
110201,32.8715199,-83.6945317
110205,34.6800953,-84.4927465
110209,31.1314697,-83.7693811
110215,33.4523485,-84.507658
110219,33.6803899,-84.4269735
110225,34.4461105,-84.4471314
110226,33.7057547,-84.1479977
110229,33.3571032,-84.7550362
110230,34.0667005,-84.1764319
120001,21.3078718,-157.8548819
120002,20.8846284,-156.4894832
120004,21.4990365,-158.0262249
120005,19.7184576,-155.1122863
120006,21.3807235,-157.757912
120007,21.3210696,-157.8567715
120011,21.3633277,-157.899879
120014,21.9856423,-159.3656619
120019,19.5199478,-155.9173862
120022,21.3025808,-157.8505419
120026,21.3834586,-157.9383976
120028,20.02287,-155.6650027
130002,42.5907332,-114.4959781
130003,46.4164964,-117.0249777
130006,43.6128522,-116.1923153
130007,43.613389,-116.2560721
130013,43.554292,-116.5697034
130014,43.6549682,-116.6935002
130018,43.4700469,-111.9916136
130025,43.825512,-111.770711
130028,42.873913,-112.4210182
130049,47.695523,-116.7941
130063,43.6125365,-116.2910118
130065,43.4742335,-111.9877769
130066,47.7153594,-116.9247134
140001,40.5527854,-90.039458
140002,38.8996874,-90.1591356
140007,41.5276041,-88.1361629
140008,41.9108216,-87.8423407
140010,42.0655989,-87.6842083
140011,37.8014366,-89.0262152
140012,41.8445486,-89.4791115
140013,40.7529512,-89.5976133
140015,39.9356314,-91.3983317
140018,41.8601109,-87.6957067
